longitude,latitude,school_code,countyMatch,isSchool
-121.9611938,37.2764765,6144349,1,1
-121.9552356,37.3541079,6980429,1,1
-122.1449576,37.4492345,6979470,0,1
-121.9362114,37.2604173,6980445,1,1
-121.9064136,37.4265663,7028806,1,1
-121.82677,37.371546,6980452,1,1
-121.9109567,37.328885,6980510,1,1
-121.9395391,37.3255875,6980544,1,1
-121.9395391,37.3255875,6980536,1,1
-121.574645,37.0144542,6966147,1,1
-121.9843976,37.223859,6980551,1,1
-121.8829137,37.3408414,6980221,1,1
-121.9068007,37.2460617,6917025,1,0
-121.9845018,37.3216762,7102205,1,1
-121.9885562,37.3409029,6203152,1,1
-121.9885562,37.3409029,7102759,1,1
-121.9885562,37.3409029,445501,1,1
-121.9885562,37.3409029,943502,1,1
-121.9885562,37.3409029,243501,1,1
-121.9885562,37.3409029,6202956,1,1
-121.9885562,37.3409029,6206015,1,1
-121.9885562,37.3409029,943501,1,1
-121.9885562,37.3409029,6131981,1,1
-121.9885562,37.3409029,6137681,1,1
-121.9885562,37.3409029,6138838,1,1
-121.9885562,37.3409029,6138861,1,1
-122.0481419,37.3738689,6923825,1,1
-122.146894,37.444989,6144166,1,1
-121.9798382,37.3279163,7083975,1,0
-121.826852,37.3047155,6956478,1,1
-121.9858334,37.306329,6135321,1,1
-121.9221216,37.2968082,6980338,1,1
-122.1046936,37.3639015,6142145,1,1
-122.0394333,37.3149819,6994263,1,1
-122.0955057,37.3431562,6955967,1,1
0,0,6980353,0,0
-121.9113744,37.2802989,7100993,1,1
-121.9613602,37.2532122,6916977,1,1
-122.0676971,37.3998473,6204135,1,1
-122.034931,36.965735,6902472,1,1
-121.8644311,36.958218,7096902,1,1
-122.0022463,37.0615629,6931158,1,1
-121.9959839,36.9872256,7102395,1,1
-122.0423666,36.960997,9844502,1,1
-122.0267534,36.9555125,6988018,1,1
-121.974087,36.985667,6980023,1,1
-121.7757297,36.9311366,6988026,1,1
-122.0296149,36.9775144,6980049,1,1
-122.1213573,37.1251275,9644525,1,1
-121.7598231,36.9152445,6980064,1,1
-121.7424293,37.0287895,6911812,0,1
-121.8190056,37.002736,6902456,1,1
-122.0049033,36.9798799,7083306,1,1
-121.9321201,36.9895216,6980080,1,1
-122.0736186,37.0061132,6900068,1,1
-122.0736186,37.0061132,6900088,1,1
-121.8645546,36.958123,6138812,1,0
-121.9353112,37.0108318,7091663,1,1
-121.885045,36.995905,6956569,1,1
-121.9291337,36.9849886,6916779,1,1
-121.9924176,36.9804358,6980098,1,1
-122.3578746,40.6094411,7045198,1,1
-122.3524352,40.5972972,6915631,1,1
-122.353649,40.552104,6940852,1,1
-122.3396047,40.5873072,7010309,1,1
-122.3296057,40.5502199,6999692,1,0
-122.39043,40.582611,6993828,1,0
-122.3468577,40.572114,6980106,1,1
-122.2431385,40.5633475,7079163,1,1
-122.2885377,40.4639041,6980148,1,1
-122.404017,40.577528,6980155,1,1
-122.3585974,40.5732274,245501,1,1
-122.3585974,40.5732274,6137749,1,1
-122.382528,41.4124709,7093073,1,1
-121.9611753,38.3580093,7081938,1,1
0,0,7102627,0,0
0,0,7100803,0,0
-122.0457054,38.262651,7078942,1,1
-122.025683,38.2686971,6139497,1,1
-122.0467667,38.2543327,7082068,1,1
-121.9764855,38.3725662,6940985,1,1
-121.7999555,37.9935329,6900724,0,1
-122.0335344,38.2537927,6982037,1,1
0,0,6202584,0,0
-81.4753438,41.5186236,7010507,0,1
-81.4753438,41.5186236,9148508,0,1
-81.4753438,41.5186236,9148510,0,1
-122.001361,37.95452,7022767,0,1
-122.0467667,38.2543327,7080062,1,1
-121.8211116,38.4385599,7078066,1,1
-121.955069,38.345515,7023005,1,1
-122.2282512,38.1147465,6921258,1,1
-122.212541,38.1054249,6998272,1,1
-122.1492416,38.0484816,6982052,1,1
-121.819496,38.447942,6051049,1,1
-122.0447398,38.2677589,6908412,1,1
-122.2370596,38.1138262,6982045,1,1
-122.1346516,38.0147958,7010598,0,0
-122.2586417,38.105543,6982060,0,1
-122.2516715,38.126992,6138283,1,1
-122.025683,38.268697,7098627,1,0
-121.9566806,38.3940305,7079155,1,0
-121.9860995,38.3387509,6996425,1,1
-122.046179,38.25471,7062920,1,1
-122.6949292,38.3484666,7071657,1,1
-122.645568,38.46875,6204812,1,1
-122.6816019,38.4658252,6993745,1,1
-122.748671,38.445811,7035934,1,0
-122.686095,38.340184,7019623,1,0
-122.7368578,38.46071,9749501,1,0
-122.6435503,38.2250313,7102460,1,1
-122.6435503,38.2250313,6919583,1,1
-122.5894167,38.2331996,6902654,1,1
-81.4753438,41.5186236,7019250,0,1
-122.6485507,38.2322163,9649501,1,1
-122.78788,38.514997,7032618,1,1
-122.6241828,38.2239786,6999734,1,1
-122.6241828,38.2239786,6911937,1,1
-122.6537061,38.2323409,6958573,1,0
-122.0697626,37.9717039,6923965,0,1
-122.4599929,38.2695161,7094725,1,1
0,0,6906192,0,0
-122.7387122,38.5019329,6983670,1,1
-122.78788,38.514997,7002942,1,1
-122.6748296,38.4832429,6983738,1,1
-122.6878922,38.4480212,6983712,1,1
-122.8671092,38.6104148,6967376,1,1
-122.7140548,38.440429,6967384,1,1
-122.707401,38.430955,6994123,1,0
-122.8277409,38.3998111,7035975,1,1
-122.6792895,38.4608825,7089030,1,0
-122.78788,38.514997,6928402,1,1
-122.5176091,38.3485829,6069413,1,1
-122.6241828,38.2239786,7019524,1,1
-122.464192,38.2931648,6967368,1,1
-122.7180412,38.4489228,6902514,1,1
-122.6466625,38.235069,6983720,1,1
-122.8095,38.443627,6994164,1,1
-122.8636847,38.6032867,6137814,1,1
-122.4599929,38.2695161,9849501,1,1
-122.8689194,38.4364769,7082001,1,0
-122.827476,38.5618683,6917116,1,1
-121.0115639,37.6977612,6902530,1,1
-121.071399,37.689983,6941249,1,1
0,0,6924005,0,0
-120.9766081,37.6680746,6999742,1,1
-121.0058218,37.6309361,6941280,1,1
-121.0015685,37.6643373,6958581,1,0
0,0,6912000,0,0
-121.064597,37.6665286,6052542,1,1
-81.4753438,41.5186236,7070022,0,1
-120.9579407,37.6179667,6941330,1,1
-121.0798183,37.7230607,6941298,1,1
-120.9921454,37.5877553,6203665,1,0
-121.029397,37.6899037,50501,1,1
0,0,7071889,0,0
-120.988808,37.663858,6912166,1,1
-120.9993721,37.667786,6983837,1,1
-121.1350089,37.4725569,6928436,1,1
-121.1350089,37.4725569,6983852,1,1
-121.004688,37.6383928,6902597,1,1
-121.02873,37.6381841,6983860,1,1
-121.0254642,37.6376028,6202980,1,1
-120.8303142,37.5227096,6983878,1,1
-121.0858576,37.6755261,7098528,1,1
-117.155845,32.709577,7096944,0,0
-121.664373,39.140312,6931307,1,1
-121.6239635,39.1383187,6983894,1,1
-121.642723,39.09861,6904619,1,1
-121.6253793,39.1235351,6983902,1,1
-122.2268347,40.1678242,6983928,1,0
-122.2339689,40.1756886,6983944,1,1
-122.247169,40.18964,6903944,1,1
-119.3526472,36.321983,6908487,1,1
-119.2903191,36.3347829,6983993,1,1
-119.301578,36.3209019,6902555,1,1
0,0,6905046,0,0
-119.2908637,36.3185988,6912596,1,1
-119.3252169,36.1991217,6984033,1,0
-119.35887,36.340887,6984041,1,1
-119.1288859,36.2532262,6984058,1,1
-119.3470904,36.2169912,6984025,1,1
-119.3290435,36.1661426,7012040,1,0
-119.3526472,36.321983,6908503,1,1
-118.999323,35.978035,6984066,1,1
0,0,7010770,0,0
-120.392714,37.98399,6984280,1,1
-120.2377166,37.9639194,6941546,1,1
-120.450724,37.9660547,7058019,1,1
-118.850147,34.18175,6984298,1,1
-119.28671,34.2798749,6997837,1,0
-119.0176566,34.2424858,6138432,1,1
-118.8821611,34.200374,6996466,1,1
-119.0402207,34.2352047,6994743,1,1
-119.0117727,34.242331,6908545,1,1
-118.8351255,34.1537481,6984306,1,1
-119.0451283,34.2356167,6908552,1,1
-119.1598188,34.2807083,6131130,1,1
0,0,7080807,0,0
-119.1940313,34.2875885,7031594,1,1
-118.5399182,34.1705744,7079353,0,1
-119.2069684,34.2658885,6941603,1,1
-118.937305,34.195526,6984314,1,1
-119.0402207,34.2352047,6941595,1,1
-118.9143679,34.4020698,7084593,1,1
-118.8691014,34.1863819,6908966,1,1
-118.8421747,34.1945969,6908560,1,1
-119.245502,34.268294,7070642,1,1
-119.1892281,34.1975181,9456501,1,1
-119.0845492,34.3416664,7052848,1,0
-119.03698,34.220259,6925440,1,0
-118.7507601,34.2638166,6908586,1,1
-119.2083614,34.2655676,7010861,1,1
-68.793047,44.838612,7089170,0,0
-119.2757979,34.278355,6201982,1,1
-118.4853927,34.2491862,7046337,0,1
-118.8467923,34.1814867,6941645,1,1
-119.2973252,34.2817171,6965743,1,1
-118.8764462,34.219048,6908594,1,1
-119.1948433,34.1506232,6984348,0,1
0,0,7016181,0,0
-81.4753438,41.5186236,6997217,0,1
-81.4753438,41.5186236,7081037,0,1
-81.4753438,41.5186236,7016207,0,1
-119.2133127,34.2636376,7098619,1,1
-119.273862,34.4482703,7089691,1,1
-119.298682,34.300301,7081227,1,1
-119.249577,34.447758,7079502,1,1
-119.148037,34.259862,6984355,1,1
-118.837216,34.1719532,6999882,1,1
-119.1677967,34.1726064,6988125,1,1
-119.198022,34.456501,6984363,1,1
-119.2817071,34.2809768,7089824,1,1
-118.8609092,34.1989124,7079197,1,1
-119.3081544,34.4235869,6961452,1,1
-119.1827934,34.1943073,7093677,1,1
-119.2383466,34.4439466,7097652,1,1
0,0,7094303,0,0
-118.97215,34.202939,6996482,1,1
-119.2645161,34.4419684,6941710,1,1
-119.1680919,34.2076483,6965768,1,1
-119.2527353,34.273023,6984389,1,0
-119.1853645,34.2082365,7097769,1,1
-119.1508183,34.2184664,6958722,1,1
-118.6766235,34.2703501,7071830,1,1
-118.8660315,34.2693338,7101363,1,1
-118.6961871,34.2779574,6904155,1,1
-119.2806063,34.2794036,7079486,1,1
-119.1884828,34.1594188,6958714,1,1
-119.1598091,34.2870155,6912414,1,1
-119.180532,34.2157782,6965792,1,1
-119.0634556,34.3560079,7055809,1,1
-118.9994868,34.3767572,6965859,1,1
-119.1818403,34.1769046,6984413,1,1
